Condition;Area;Feret;AR
Data2;44;8.60233;1.1583299999999999
Data2;81;11.40175;1.06969
Data2;1849;52.47857;1.09048
Data2;66;10.77033;1.10074
Data2;41;8.60233;1.19298
Data2;492;34.4093;1.9015
Data2;32;7.81025;1.01512
Data2;46;8.94427;1.10599
Data2;33;7.81025;1.22684
Data2;360;26.62705;1.49296
Data2;141;14.42221;1.0266600000000001
Data2;53;13.45362;2.56515
Data2;22;6.7082;1.17121
Data2;27;6.7082;1.07333
Data2;30;7.2111;1.1160299999999999
Data2;98;12.72792;1.05795
Data2;53;10.295630000000001;1.2892700000000001
Data2;27;6.7082;1.0359399999999999
Data2;118;14.42221;1.12671
Data2;43;8.60233;1.18779
Data2;26;7.07107;1.02702
Data2;36;8.06226;1.12269
Data2;45;8.60233;1.06093
Data2;24;7.07107;1.20971
Data2;21;6.7082;1.06171
Data2;586;30.610459999999996;1.0941
Data2;87;12.206560000000001;1.15408
Data2;87;13.60147;1.3936600000000001
Data2;117;15.0;1.35738
Data2;51;9.48683;1.15929
Data2;74;11.18034;1.1281700000000001
Data2;34;7.81025;1.18231
Data2;30;8.06226;1.41635
Data2;136;15.652479999999999;1.25089
Data2;53;10.295630000000001;1.2739
Data2;71;17.46425;3.33353
Data2;30;7.81025;1.24064
Data2;51;9.84886;1.28985
Data2;74;11.18034;1.08619
Data2;32;7.2111;1.0
Data2;25;7.2801100000000005;1.3132700000000002
Data2;76;11.18034;1.0740100000000001
Data2;26;7.07107;1.13113
Data2;33;7.81025;1.1841899999999999
Data2;43;8.60233;1.13201
Data2;36;8.544;1.27441
Data2;47;9.21954;1.17003
Data2;31;7.81025;1.27626
Data2;89;11.7047;1.06188
Data2;57;12.04159;1.57449
Data2;1744;73.40981;2.62787
Data2;42;8.48528;1.05266
Data2;57;9.84886;1.13141
Data2;133;16.15549;1.49525
Data2;368;25.6125;1.28375
Data2;63;10.77033;1.18232
Data2;74;10.81665;1.10382
Data2;22;6.4031199999999995;1.15622
Data2;40;8.60233;1.11779
Data2;54;9.43398;1.04092
Data2;23;6.7082;1.31051
Data2;55;9.48683;1.08233
Data2;24;7.07107;1.23564
Data2;57;10.295630000000001;1.25171
Data2;32;7.6157699999999995;1.12164
Data2;1256;68.44706;1.8255400000000002
Data2;81;11.6619;1.09849
Data2;149;15.264339999999999;1.0974899999999999
Data2;57;10.63015;1.23985
Data2;24;7.07107;1.25391
Data2;70;10.63015;1.0594299999999999
Data2;55;10.0;1.19865
Data2;57;10.81665;1.37647
Data2;39;8.60233;1.13249
Data2;83;12.52996;1.29186
Data2;4074;91.92388000000001;1.3679299999999999
Data2;29;7.2111;1.06445
Data2;765;34.05877;1.12239
Data2;20;6.4031199999999995;1.136
Data2;59;10.0;1.1045399999999999
Data2;126;15.264339999999999;1.26196
Data2;60;10.198039999999999;1.18218
Data2;770;36.23534;1.2038799999999998
Data2;60;10.77033;1.27436
Data2;483;26.62705;1.07036
Data2;56;10.0;1.1050200000000001
Data2;40;8.60233;1.18821
Data2;541;28.301940000000002;1.0999
Data2;29;7.2111;1.0533
Data2;188;21.18962;1.48987
Data2;71;11.7047;1.29535
Data2;75;11.7047;1.22097
Data2;24;7.07107;1.20971
Data2;24;6.7082;1.1565
Data2;33;8.06226;1.1772200000000002
Data2;24;7.07107;1.19109
Data2;27;7.07107;1.06066
Data2;25;6.7082;1.12267
Data2;90;12.206560000000001;1.13191
Data2;27;7.81025;1.15917
Data2;44;9.21954;1.39763
Data2;42;8.94427;1.14415
Data2;32;8.06226;1.36248
Data2;41;9.48683;1.63036
Data2;22;6.4031199999999995;1.10141
Data2;30;7.2111;1.11604
Data2;1735;76.23647;2.62538
Data2;63;10.81665;1.23709
Data2;55;10.0;1.12259
Data2;40;8.544;1.19423
Data2;39;8.60233;1.1041
Data2;62;10.44031;1.22096
Data2;643;37.01351;1.60156
Data2;31;7.81025;1.17256
Data2;92;12.36932;1.0880299999999998
Data2;48;10.0;1.28997
Data2;33;7.81025;1.17821
Data2;32;7.2111;1.0
Data2;510;29.68164;1.31893
Data2;27;7.81025;1.28772
Data2;103;14.317820000000001;1.39331
Data2;59;10.0;1.13037
Data2;96;13.892439999999999;1.29027
Data2;74;11.18034;1.11324
Data2;25;6.7082;1.22994
Data2;89;11.7047;1.0284200000000001
Data2;76;15.264339999999999;2.32516
Data2;96;12.206560000000001;1.02075
Data2;25;6.7082;1.11931
Data2;51;9.43398;1.1126200000000002
Data2;33;7.6157699999999995;1.16649
Data2;42;8.60233;1.10824
Data2;345;23.021729999999998;1.0888799999999998
Data2;219;17.88854;1.0259200000000002
Data2;42;8.60233;1.1222299999999998
Data2;26;7.07107;1.09254
Data2;34;7.81025;1.01518
Data2;47;13.0384;2.5186
Data2;27;6.7082;1.09158
Data2;103;13.0;1.11887
Data2;94;14.86607;1.54845
Data2;79;11.7047;1.24594
Data2;19;6.4031199999999995;1.10598
Data2;27;7.07107;1.0592
Data2;24;6.4031199999999995;1.07617
Data2;52;9.48683;1.20131
Data2;30;7.81025;1.1403
Data2;26;7.07107;1.0701399999999999
Data2;81;11.40175;1.03096
Data2;27;6.7082;1.09158
Data2;41;8.06226;1.00899
Data2;52;9.84886;1.31523
Data2;59;10.0;1.097
Data2;54;13.341660000000001;2.59012
Data2;39;9.21954;1.2614
Data2;105;22.36068;3.9959
Data2;38;8.06226;1.0826200000000001
Data2;51;9.48683;1.17612
Data2;21;6.4031199999999995;1.241
Data2;24;7.07107;1.05419
Data2;121;13.60147;1.0829799999999998
Data2;28;7.81025;1.14917
Data2;225;18.02776;1.0328600000000001
Data2;30;7.81025;1.1340700000000001
Data2;61;10.77033;1.20235
Data2;99;12.52996;1.0243799999999998
Data2;651;35.80503;1.42029
Data2;100;17.69181;2.13006
Data2;32;7.6157699999999995;1.08631
Data2;27;7.07107;1.07667
Data2;1247;52.630790000000005;1.65812
Data2;35;7.81025;1.0943100000000001
Data2;39;9.43398;1.49607
Data2;29;7.2111;1.1824299999999999
Data2;33;7.81025;1.0957299999999999
Data2;39;8.60233;1.16521
Data2;40;8.48528;1.06905
Data2;74;11.18034;1.0174
Data2;23;6.7082;1.1335
Data2;22;6.4031199999999995;1.15622
Data2;45;8.60233;1.0437
Data2;41;9.21954;1.2983
Data2;20;5.83095;1.08287
Data2;58;11.40175;1.50711
Data2;37;8.60233;1.25199
Data2;24;7.07107;1.0912600000000001
Data2;31;7.81025;1.1837
Data2;450;25.4951;1.02206
Data2;58;10.81665;1.2978299999999998
Data2;21;6.32456;1.09328
Data2;29;7.2111;1.1029200000000001
Data2;32;8.06226;1.23095
Data2;50;9.43398;1.1579899999999999
Data2;124;17.49286;1.7369599999999998
Data2;109;13.0384;1.04376
Data2;36;8.06226;1.1890100000000001
Data2;58;10.63015;1.24437
Data2;134;15.81139;1.30445
Data2;73;11.18034;1.1226200000000002
Data2;37;8.48528;1.1211200000000001
Data2;781;34.05877;1.09054
Data2;28;7.07107;1.00495
Data2;1118;48.46648;1.5305799999999998
Data2;74;11.7047;1.28262
Data2;35;8.06226;1.10394
Data2;145;19.64688;1.91485
Data2;37;8.246210000000001;1.14382
Data2;46;8.94427;1.07797
Data2;33;8.544;1.39845
Data2;28;7.2111;1.09285
Data2;41;8.60233;1.15638
Data2;107;13.0384;1.09418
Data2;111;18.02776;2.30246
Data2;31;7.2111;1.05777
Data2;44;10.0;1.41878
Data2;24;6.7082;1.1377899999999999
Data2;35;8.544;1.51795
Data2;37;8.06226;1.04427
Data2;337;22.82542;1.1074899999999999
Data2;201;17.20465;1.02283
Data2;35;8.06226;1.1893799999999999
Data2;20;6.4031199999999995;1.19492
Data2;103;13.92839;1.36211
Data2;23;6.7082;1.23358
Data2;88;12.206560000000001;1.10616
Data2;24;7.81025;1.3887200000000002
Data2;22;7.07107;1.31031
Data2;34;8.48528;1.21361
Data2;36;9.21954;1.4628
Data2;80;12.04159;1.1463
Data2;34;8.60233;1.4367299999999998
Data2;26;6.7082;1.1835200000000001
Data2;182;18.38478;1.21828
Data2;2644;84.59905;2.03907
Data2;40;8.60233;1.22892
Data2;56;9.48683;1.10406
Data2;22;6.4031199999999995;1.15993
Data2;32;7.6157699999999995;1.16697
Data2;1294;49.24429;1.4013200000000001
Data2;722;34.05877;1.1394600000000001
Data2;89;12.206560000000001;1.01417
Data2;34;7.81025;1.14026
Data2;809;38.07887;1.20729
Data2;60;10.44031;1.1524
Data2;77;11.40175;1.03455
Data2;36;8.06226;1.03803
Data2;28;7.2111;1.11658
Data2;38;8.94427;1.49219
Data2;22;6.32456;1.11344
Data2;73;10.81665;1.04281
Data2;60;10.198039999999999;1.1487100000000001
Data2;48;9.21954;1.1278700000000002
Data2;38;8.06226;1.07765
Data2;100;12.64911;1.02978
Data2;31;7.6157699999999995;1.14388
Data2;36;8.06226;1.0936700000000001
Data2;97;12.206560000000001;1.0332299999999999
Data2;2160;65.76473;1.11004
Data2;520;30.805840000000003;1.35496
Data2;37;8.246210000000001;1.21706
Data2;60;10.77033;1.24213
Data2;28;7.2111;1.11639
Data2;28;7.2111;1.16836
Data2;28;7.2111;1.10182
Data2;143;16.15549;1.2871700000000001
Data2;45;9.48683;1.28841
Data2;101;14.317820000000001;1.44252
Data2;30;7.81025;1.08838
Data2;34;8.60233;1.40046
Data2;59;11.40175;1.43587
Data2;72;12.16553;1.3449799999999998
Data2;72;10.81665;1.1403
Data2;37;8.06226;1.13937
Data2;308;22.36068;1.19449
Data2;149;16.15549;1.23586
Data2;104;13.0384;1.06734
Data2;22;6.4031199999999995;1.10141
Data2;47;9.43398;1.2684600000000001
Data2;28;7.2801100000000005;1.14285
Data2;36;7.81025;1.09924
Data2;46;9.48683;1.3374700000000002
Data2;27;7.2801100000000005;1.2027299999999999
Data2;28;7.2111;1.23899
Data2;159;16.15549;1.12566
Data2;40;8.60233;1.1471200000000001
Data2;39;8.06226;1.02786
Data2;26;7.07107;1.1433
Data2;22;6.4031199999999995;1.15622
Data2;65;10.81665;1.23755
Data2;124;14.317820000000001;1.17492
Data2;91;13.0384;1.24993
Data2;41;8.94427;1.2435100000000001
Data2;35;7.81025;1.13321
Data2;44;8.94427;1.17438
Data2;29;7.81025;1.32085
Data2;29;7.6157699999999995;1.07707
Data2;68;11.18034;1.2289299999999999
Data2;60;10.0;1.05992
Data2;29;8.06226;1.4764
Data2;28;7.07107;1.07368
Data2;32;7.81025;1.21594
Data2;34;7.6157699999999995;1.12726
Data2;33;7.81025;1.09006
Data2;43;8.60233;1.1686299999999998
Data2;69;10.77033;1.01975
Data2;41;9.21954;1.21169
Data2;26;7.2111;1.2364700000000002
Data2;22;6.4031199999999995;1.03129
Data2;36;7.81025;1.01178
Data2;71;11.7047;1.3270600000000001
Data2;45;8.60233;1.0825
Data2;88;11.7047;1.08788
Data2;31;7.81025;1.13835
Data2;29;7.2111;1.16126
Data2;31;7.81025;1.19733
Data2;23;7.07107;1.26214
Data2;74;13.0;1.66032
Data2;640;30.88689;1.09394
Data2;71;10.81665;1.11734
Data2;48;8.94427;1.04501
Data2;31;7.81025;1.0897700000000001
Data2;105;13.0;1.0836299999999999
Data2;61;10.63015;1.1913200000000002
Data2;28;7.2111;1.0686799999999999
Data2;57;9.84886;1.09982
Data2;70;10.81665;1.06511
Data2;83;12.16553;1.18678
Data2;133;16.643320000000003;1.49777
Data2;28;7.2111;1.1554
Data2;92;12.52996;1.16887
Data2;552;28.23119;1.04715
Data2;34;7.81025;1.08402
Data2;23;7.2111;1.48765
Data2;64;10.0;1.03351
Data2;23;6.7082;1.20459
Data2;34;7.81025;1.04341
Data2;23;6.4031199999999995;1.13173
Data2;74;11.6619;1.18214
Data2;27;7.2111;1.1298700000000002
Data2;23;6.7082;1.18213
Data2;35;8.48528;1.18455
Data2;27;7.2111;1.14711
Data2;30;7.81025;1.2883799999999999
Data2;84;11.7047;1.06664
Data2;56;10.295630000000001;1.24755
Data2;60;10.44031;1.25862
Data2;25;7.07107;1.07479
Data2;30;7.2111;1.00385
Data2;69;10.81665;1.07031
Data2;75;11.40175;1.10025
Data2;63;10.77033;1.26349
Data2;75;10.81665;1.0245
Data2;48;8.94427;1.04518
Data2;29;7.81025;1.17286
Data2;65;11.40175;1.30884
Data2;122;18.43909;2.13859
Data2;130;13.92839;1.02904
Data2;28;7.2111;1.05529
Data2;40;8.06226;1.04485
Data2;101;13.0384;1.2100899999999999
Data2;211;26.24881;2.68817
Data2;65;11.40175;1.36985
Data2;68;11.40175;1.31584
Data2;37;8.60233;1.31
Data2;26;6.7082;1.1835200000000001
Data2;29;7.81025;1.30885
Data2;34;7.81025;1.0367899999999999
Data2;22;6.4031199999999995;1.05946
Data2;54;9.43398;1.07428
Data2;27;7.2801100000000005;1.0965200000000002
Data2;39;8.60233;1.22878
Data2;66;10.44031;1.17692
Data2;122;15.23155;1.30265
Data2;38;8.544;1.31946
Data2;242;20.24846;1.21933
Data2;1801;62.39391;1.63191
Data2;27;6.7082;1.09158
Data2;223;18.60108;1.06135
Data2;30;7.2801100000000005;1.12589
Data2;48;8.94427;1.10012
Data2;34;8.06226;1.20116
Data2;64;10.198039999999999;1.03755
Data2;31;7.2111;1.05777
Data2;70;11.18034;1.16676
Data2;24;6.4031199999999995;1.07617
Data2;62;11.6619;1.4891
Data2;81;12.08305;1.2118200000000001
Data2;35;7.81025;1.0889799999999998
Data2;547;29.154759999999996;1.09046
Data2;56;10.44031;1.25785
Data2;35;7.81025;1.01888
Data2;79;11.6619;1.15511
Data2;39;8.06226;1.02786
Data2;31;7.6157699999999995;1.24803
Data2;28;7.2111;1.11696
Data2;178;21.2132;1.7458099999999999
Data2;78;12.16553;1.25652
Data2;20;6.4031199999999995;1.1418
Data2;82;11.40175;1.0295299999999998
Data2;25;7.07107;1.06453
Data2;153;16.15549;1.18098
Data2;116;18.68154;2.32354
Data2;104;15.264339999999999;1.4794100000000001
Data2;47;9.84886;1.51643
Data2;149;15.0;1.05413
Data2;41;8.60233;1.0974700000000002
Data2;76;11.18034;1.0397299999999998
Data2;57;11.7047;1.7393299999999998
Data2;50;9.43398;1.12707
Data2;98;13.892439999999999;1.27499
Data2;43;8.94427;1.1308
Data2;103;12.80625;1.09155
Data2;28;7.2111;1.11696
Data2;30;7.2111;1.0292299999999999
Data2;46;8.60233;1.04834
Data2;70;17.49286;2.01316
Data2;118;13.60147;1.0943399999999999
Data2;92;12.52996;1.17345
Data2;35;8.60233;1.4673100000000001
Data2;29;7.2111;1.06445
Data2;31;8.06226;1.40541
Data2;42;8.60233;1.1365
Data2;72;11.40175;1.1895200000000001
Data2;37;8.06226;1.13411
Data2;63;11.18034;1.35829
Data2;57;10.0;1.18335
Data2;39;8.60233;1.37265
Data2;33;8.06226;1.2330299999999998
Data2;25;7.07107;1.06453
Data2;59;10.81665;1.3467200000000001
Data2;872;45.27693;1.76505
Data2;47;8.60233;1.0464799999999999
Data2;44;8.94427;1.15335
Data2;32;7.81025;1.12836
Data2;57;9.84886;1.11401
Data2;67;11.18034;1.13932
Data2;33;7.81025;1.14037
Data2;50;9.21954;1.11791
Data2;45;9.21954;1.14586
Data2;42;8.94427;1.2175200000000002
Data2;69;10.81665;1.13924
Data2;67;10.295630000000001;1.01831
Data2;41;8.94427;1.22901
Data2;57;9.48683;1.00432
Data2;102;13.0384;1.13509
Data2;36;8.60233;1.43219
Data2;36;8.246210000000001;1.25383
Data2;92;12.80625;1.17834
Data2;98;13.0;1.13121
Data2;30;7.81025;1.1528399999999999
Data2;35;7.81025;1.1399
Data2;29;7.2111;1.07618
Data2;98;12.52996;1.0830600000000001
Data2;37;8.06226;1.06582
Data2;23;7.07107;1.2022700000000002
Data2;19;6.4031199999999995;1.27325
Data2;64;12.04159;1.4757200000000001
Data2;28;7.6157699999999995;1.1198
Data2;1260;55.60576;1.562
Data2;770;33.83785;1.09461
Data2;21;6.4031199999999995;1.14689
Data2;37;8.06226;1.04427
Data2;19;5.83095;1.08334
Data2;92;13.92839;1.41377
Data2;55;10.0;1.1572200000000001
Data2;26;7.07107;1.04393
Data2;85;15.264339999999999;2.03896
Data2;102;13.892439999999999;1.28646
Data2;65;10.198039999999999;1.05922
Data2;104;13.60147;1.25127
Data2;41;8.60233;1.27693
Data2;70;10.63015;1.05234
Data2;37;7.81025;1.03465
Data2;90;12.80625;1.23958
Data2;41;10.0;1.61446
Data2;119;18.86796;2.36937
Data2;20;6.0827599999999995;1.00814
Data2;42;8.60233;1.06885
Data2;79;11.6619;1.10995
Data2;41;8.60233;1.12297
Data2;24;7.07107;1.1606
Data2;20;6.4031199999999995;1.16489
Data2;58;11.18034;1.51729
Data2;49;9.84886;1.35028
Data2;60;10.0;1.13557
Data2;39;8.544;1.2566700000000002
Data2;46;8.60233;1.0831600000000001
Data2;74;11.40175;1.14575
Data2;112;13.0384;1.03059
Data2;38;8.06226;1.02173
Data2;46;9.21954;1.13689
Data2;206;18.02776;1.0984200000000002
Data2;29;7.2801100000000005;1.0599399999999999
Data2;58;10.44031;1.2704799999999998
Data2;26;6.7082;1.1835200000000001
Data2;26;6.7082;1.1835200000000001
Data2;31;7.81025;1.28709
Data2;65;10.63015;1.13615
Data2;526;33.526109999999996;1.6162299999999998
Data2;43;9.21954;1.17362
Data2;38;8.60233;1.1509
Data2;56;9.89949;1.095
Data2;57;10.198039999999999;1.25526
Data2;34;7.81025;1.0038799999999999
Data2;34;7.6157699999999995;1.15593
Data2;131;15.0;1.20418
Data2;47;10.0;1.3837700000000002
Data2;39;8.06226;1.10382
Data2;86;12.36932;1.18309
Data2;39;8.246210000000001;1.15529
Data2;19;6.32456;1.3122
Data2;162;15.81139;1.06532
Data2;55;10.295630000000001;1.21799
Data2;40;8.60233;1.13825
Data2;58;11.18034;1.45106
Data2;1218;45.0;1.23203
Data2;32;7.81025;1.12836
Data2;35;8.06226;1.14099
Data2;78;12.36932;1.4031799999999999
Data2;34;7.81025;1.0038799999999999
Data2;51;10.0;1.25129
Data2;48;9.21954;1.04339
Data2;45;9.21954;1.203
Data2;117;15.81139;1.52813
Data2;25;7.07107;1.19553
Data2;94;16.76305;2.23389
Data2;84;12.36932;1.26501
Data2;70;11.18034;1.16877
Data2;23;6.7082;1.10111
Data2;91;12.64911;1.20607
Data2;84;12.04159;1.09588
Data2;36;8.246210000000001;1.25357
Data2;34;8.06226;1.2153200000000002
Data2;687;33.73426;1.24201
Data2;83;11.40175;1.06276
Data2;25;6.7082;1.22994
Data2;203;19.92486;1.46597
Data2;25;6.7082;1.08229
Data2;25;6.7082;1.04318
Data2;84;12.206560000000001;1.1382700000000001
Data2;48;8.94427;1.13052
Data2;20;6.7082;1.33639
Data2;25;7.07107;1.19881
Data2;30;7.2801100000000005;1.05395
Data2;80;11.40175;1.08528
Data2;39;8.60233;1.2345899999999999
Data2;50;9.43398;1.1353600000000001
Data2;27;7.6157699999999995;1.51281
Data2;26;7.07107;1.18165
Data2;24;6.7082;1.10263
Data2;78;11.7047;1.20646
Data2;36;7.81025;1.05964
Data2;55;10.295630000000001;1.20098
Data2;36;8.60233;1.37802
Data2;100;12.64911;1.11789
Data2;22;7.07107;1.34143
Data2;39;8.60233;1.32549
Data2;29;7.81025;1.03741
Data2;23;6.7082;1.16341
Data2;71;11.18034;1.21465
Data2;48;8.94427;1.07166
Data2;27;7.81025;1.11828
Data2;252;20.80865;1.22128
Data2;197;18.38478;1.21312
Data2;36;7.81025;1.0342799999999999
Data2;910;44.384679999999996;1.61019
Data2;553;34.885529999999996;1.6396099999999998
Data2;31;7.6157699999999995;1.1559
Data2;73;13.341660000000001;1.65438
Data2;28;7.2111;1.05529
Data2;64;10.81665;1.13319
Data2;27;7.2111;1.1298700000000002
Data2;80;12.80625;1.52233
Data2;45;8.60233;1.0346799999999998
Data2;26;7.2111;1.20512
Data2;1268;68.96376;3.16275
Data2;66;10.77033;1.19008
Data2;35;7.6157699999999995;1.09307
Data2;30;7.2111;1.10659
Data2;111;21.2132;2.25116
Data2;28;7.2111;1.18612
Data2;25;7.2111;1.19215
Data2;54;10.0;1.10338
Data2;20;5.83095;1.06465
Data2;24;6.7082;1.14288
Data2;21;6.4031199999999995;1.1246200000000002
Data2;53;9.43398;1.0548899999999999
Data2;53;10.0;1.2583799999999998
Data2;22;6.4031199999999995;1.05946
Data2;79;16.643320000000003;2.53845
Data2;80;11.7047;1.12065
Data2;36;8.06226;1.18556
Data2;37;8.06226;1.13937
Data2;31;7.2111;1.05777
Data2;26;6.7082;1.0457
Data2;61;10.44031;1.1973200000000002
Data2;27;7.2111;1.14711
Data2;69;10.81665;1.10899
Data2;23;6.4031199999999995;1.13173
Data2;35;7.6157699999999995;1.0925799999999999
Data2;46;9.21954;1.2171399999999999
Data2;43;8.60233;1.12163
Data2;5284;186.35718;4.40551
Data2;36;7.81025;1.0828200000000001
Data2;36;8.06226;1.17167
Data2;36;8.48528;1.24414
Data2;27;6.7082;1.09158
Data2;181;17.08801;1.13164
Data2;76;11.18034;1.0727200000000001
Data2;68;15.55635;2.43141
Data2;29;7.6157699999999995;1.35307
Data2;32;7.81025;1.06764
Data2;178;16.55295;1.0585799999999999
Data2;57;10.0;1.13881
Data2;74;11.31371;1.0913
Data2;60;10.295630000000001;1.1689
Data2;103;13.0384;1.09186
Data2;149;17.46425;1.56196
Data2;70;11.40175;1.28325
Data2;463;26.419690000000003;1.09646
Data2;116;18.86796;1.9780900000000001
Data2;92;12.52996;1.11523
Data2;69;11.40175;1.26791
Data2;21;6.7082;1.36889
Data2;25;7.07107;1.1784299999999999
Data2;60;10.0;1.02617
Data2;23;6.4031199999999995;1.0080200000000001
Data2;41;8.60233;1.27693
Data2;144;15.652479999999999;1.1752799999999999
Data2;167;21.54066;2.2371
Data2;141;15.264339999999999;1.0933700000000002
Data2;86;12.80625;1.35022
Data2;116;14.76482;1.2822799999999999
Data2;25;7.2111;1.08081
Data2;33;7.81025;1.14825
Data2;40;10.295630000000001;1.77676
Data2;62;10.44031;1.19363
Data2;77;12.206560000000001;1.2801200000000001
Data2;26;7.07107;1.07976
Data2;231;18.86796;1.08318
Data2;27;7.2111;1.04167
Data2;63;10.81665;1.22088
Data2;19;5.83095;1.12065
Data2;1182;43.41659;1.20128
Data2;21;7.07107;1.2228
Data2;42;8.94427;1.23348
Data2;78;11.6619;1.09798
Data2;30;7.2111;1.0535700000000001
Data2;77;12.36932;1.41839
Data2;57;10.0;1.16559
Data2;31;8.06226;1.2561200000000001
Data2;118;15.81139;1.5402200000000001
Data2;24;6.7082;1.17065
Data2;868;36.069379999999995;1.10839
Data2;60;10.198039999999999;1.18446
Data2;57;10.81665;1.37061
Data2;546;29.154759999999996;1.12501
Data2;45;8.60233;1.10942
Data2;59;10.0;1.13037
Data2;27;7.2111;1.2189299999999998
Data2;23;6.7082;1.16341
Data2;29;7.2801100000000005;1.0785799999999999
Data2;251;33.24154;3.7827300000000004
Data2;20;6.32456;1.43486
Data2;19;6.4031199999999995;1.24393
Data2;26;7.2111;1.27375
Data2;34;7.81025;1.0415
Data2;33;8.06226;1.26741
Data2;1409;56.35601;1.6780400000000002
Data2;55;10.44031;1.3743
Data2;34;7.6157699999999995;1.15593
Data2;36;9.21954;1.41707
Data2;56;10.295630000000001;1.29101
Data2;36;7.81025;1.01
Data2;53;9.48683;1.18108
Data2;72;11.40175;1.24905
Data2;70;11.40175;1.0829
Data2;91;12.206560000000001;1.11426
Data2;59;10.295630000000001;1.17798
Data2;33;8.06226;1.1583299999999999
Data2;32;7.81025;1.0981299999999998
Data2;56;9.48683;1.05234
Data2;22;6.4031199999999995;1.10141
Data2;47;13.45362;2.95404
Data2;175;17.0;1.1419700000000002
Data2;51;9.43398;1.1062
Data2;100;12.80625;1.07179
Data2;28;7.2111;1.10175
Data2;89;12.206560000000001;1.09636
Data2;42;9.21954;1.31818
Data2;198;19.20937;1.31635
Data2;86;11.7047;1.0696700000000001
Data2;26;7.2111;1.33453
Data2;1217;44.294470000000004;1.20042
Data2;74;11.18034;1.1356
Data2;24;7.07107;1.23564
Data2;27;6.7082;1.09158
Data2;71;11.6619;1.3108600000000001
Data2;21;6.4031199999999995;1.08883
Data2;37;8.06226;1.13937
Data2;1093;47.675990000000006;1.51803
Data2;63;10.44031;1.1170200000000001
Data2;234;19.20937;1.06754
Data2;82;11.6619;1.07341
Data2;25;7.2111;1.23901
Data2;71;10.81665;1.1275
Data2;568;34.98571;1.57558
Data2;95;13.0384;1.17466
Data2;27;7.2111;1.21036
Data2;39;8.246210000000001;1.07218
Data2;34;7.81025;1.09761
Data2;33;7.81025;1.05673
Data2;27;7.2111;1.25037
Data2;28;7.2111;1.11639
Data2;50;10.63015;1.5091299999999999
Data2;68;10.63015;1.07745
Data2;47;8.94427;1.11801
Data2;32;7.81025;1.1020299999999998
Data2;25;6.7082;1.17734
Data2;40;8.48528;1.02811
Data2;26;7.6157699999999995;1.4008399999999999
Data2;630;34.52535;1.37095
Data2;106;12.80625;1.022
Data2;193;18.68154;1.2068
Data2;70;11.6619;1.26449
Data2;410;25.23886;1.12847
Data2;31;7.6157699999999995;1.1559
Data2;103;14.560220000000001;1.4707
Data2;32;8.544;1.58638
Data2;101;13.341660000000001;1.20126
Data2;99;13.0384;1.1546
Data2;43;8.60233;1.11588
Data2;45;8.60233;1.06512
Data2;34;7.81025;1.14266
Data2;26;7.2801100000000005;1.18757
Data2;52;10.63015;1.36442
Data2;1096;42.72002;1.2465
Data2;30;7.81025;1.2542799999999998
Data2;73;11.40175;1.07606
Data2;55;9.84886;1.14104
Data2;843;34.205259999999996;1.01384
Data2;60;10.295630000000001;1.1177
Data2;62;10.198039999999999;1.10202
Data2;28;7.07107;1.07368
Data2;38;8.544;1.2867600000000001
Data2;60;10.0;1.11076
Data2;30;7.2111;1.00385
Data2;24;7.2111;1.3451
Data2;589;31.400640000000003;1.2388299999999999
Data2;54;9.89949;1.0736
Data2;570;31.04835;1.27888
Data2;32;7.81025;1.06911
Data2;185;17.0;1.0533
Data2;80;11.7047;1.22135
Data2;105;13.0;1.0921299999999998
Data2;79;12.64911;1.37099
Data2;59;9.89949;1.0319200000000002
Data2;30;7.81025;1.2883799999999999
Data2;30;7.6157699999999995;1.1625299999999998
Data2;33;7.81025;1.16497
Data2;56;9.48683;1.04274
Data2;69;11.6619;1.29706
Data2;33;8.06226;1.21092
Data2;849;34.9285;1.04386
Data2;50;9.48683;1.28145
Data2;36;8.06226;1.0797700000000001
Data2;123;16.643320000000003;1.53663
Data2;48;9.21954;1.04188
Data2;64;10.44031;1.20185
Data2;25;6.7082;1.04318
Data2;69;11.40175;1.27685
Data2;1199;44.94441;1.24681
Data2;30;7.2111;1.00385
Data2;24;7.2111;1.21485
Data2;34;7.81025;1.14078
Data2;33;7.81025;1.07074
Data2;36;7.6157699999999995;1.04978
Data2;27;6.7082;1.09158
Data2;36;7.81025;1.07111
Data2;75;10.81665;1.0713700000000002
Data2;34;7.6157699999999995;1.0635299999999999
Data2;98;13.0384;1.09855
Data2;178;17.49286;1.232
Data2;57;10.0;1.06477
Data2;33;7.81025;1.14037
Data2;37;8.60233;1.24797
Data2;68;11.18034;1.25566
Data2;46;9.48683;1.38867
Data2;62;10.81665;1.3240399999999999
Data2;588;36.40055;1.85234
Data2;60;13.341660000000001;2.43491
Data2;22;7.2111;1.53665
Data2;31;8.06226;1.26793
Data2;101;13.0384;1.1369799999999999
Data2;39;9.48683;1.6705299999999998
Data2;68;11.40175;1.22351
Data2;50;9.48683;1.08149
Data2;54;10.0;1.20686
Data2;26;7.2801100000000005;1.1020299999999998
Data2;29;7.6157699999999995;1.19456
Data2;41;8.60233;1.07289
Data2;70;10.44031;1.04492
Data2;144;14.86607;1.05389
Data2;76;11.6619;1.18351
Data2;179;21.63331;2.01437
Data2;25;6.7082;1.1032799999999998
